SITE,COUNTRY,YEAR,MONTH,PRODUCT,TITLE,BRAND,MAIN_CATEGORY,SUB_CATEGORY,ESTIMATED_VIEWS,ESTIMATED_PURCHASES
amazon.com,840,21,6,b08zymttqm,BesserBay Kid's Zip-Up Terry Cover Up Cozy Hooded Bathrobe with Pockets 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",299.48434113266353,14.826933210961736
amazon.com,840,21,6,b08t1nkmpc,BesserBay Girl's Zip-Up Terry Cover Up Cozy Bathrobe with Hood 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b08xzbk1cw,BesserBay Girl's Zip-Up Terry Cover Up Cozy Bathrobe with Hood 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b07rq42x7x,BesserBay Girl's Forth of July American Flag Stars Stripes Swing Midi Tank Dress 5-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b095vxt1n9,BesserBay Girl's Casual Ruffle Elastic Neckline Off Shoulder Floral Midi Dress 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b0915zm8fd,BesserBay Girl's Casual Solid Twist Knot Front Tunic Shirt Cold Shoulder Top 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b07rsbf1yk,BesserBay Girl's Fourth of July American Flag Stars Stripes Patriotic Midi Tank Dress 5-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",449.2265116989953,22.122255615593236
amazon.com,840,21,6,b08tgkmdrz,BesserBay Girl's Casual 100% Cotton Sundress Striped Sleeveless Midi Tank Dress with Pockets 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,11.130013005432694
amazon.com,840,21,6,b091dltqcp,BesserBay Girl's UPF 50+ Long Sleeve Rash Guard Floral Ruffle Neck UV Swimsuit 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b08v8jdhts,BesserBay Girl's Ruffle Sleeves Tie-Waist Maxi Dress with Pockets 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b08npb1c6l,BesserBay Girl's Summer Adorable Beach Boardshorts Drawstring Swim Trunk 3-14 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b07rscd3gk,BesserBay Girl's Forth of July American Flag Stars Stripes Swing Midi Tank Dress 5-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b0915xkdmk,BesserBay Girl's Casual Solid Twist Knot Front Tunic Shirt Cold Shoulder Top 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b087tmdpwc,BesserBay Girl's Summer Adorable Beach Boardshorts Drawstring Swim Trunk 3-14 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b08svpngfy,BesserBay Girl's Casual Solid Twist Knot Front Tunic Shirt Cold Shoulder Top 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,11.972346553734328
amazon.com,840,21,6,b08t9byktt,BesserBay Girl's Casual Ruffle Elastic Neckline Off Shoulder Floral Midi Dress 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b09163v37p,BesserBay Girl's Ruffle Collar Button-Down Pleated Casual Swing Midi Dress 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b07qkjlt3n,BesserBay Girl's Floral Dress Sleeveless/Cold Shoulder Short Sleeve Summer Dress Swing Dress with Pocket 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,12.635416836917726
amazon.com,840,21,6,b08r1crdyn,BesserBay Girl's Casual Solid Twist Knot Front Tunic Shirt Cold Shoulder Top 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b08r1d9tkx,BesserBay Girl's Casual Solid Twist Knot Front Tunic Shirt Cold Shoulder Top 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b091dlz86b,BesserBay Girl's UPF 50+ Long Sleeve Rash Guard Floral Ruffle Neck UV Swimsuit 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b07rscdgpr,BesserBay Girl's Forth of July American Flag Stars Stripes Swing Midi Tank Dress 5-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,14.557564603241591
amazon.com,840,21,6,b08t5qf59s,BesserBay Girl's Halter Neck Sleeveless Floral Summer Dress with Side Pockets 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b08tgpt63m,BesserBay Girl's Casual 100% Cotton Sundress Striped Sleeveless Midi Tank Dress with Pockets 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b095vxpz1r,BesserBay Girl's Casual Ruffle Elastic Neckline Off Shoulder Floral Midi Dress 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b08sw6b8gd,BesserBay Girl's Casual Solid Twist Knot Front Tunic Shirt Cold Shoulder Top 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",449.2265116989953,22.258968871260617
amazon.com,840,21,6,b07rp5pyrb,BesserBay Girl's Fourth of July American Flag Stars Stripes Patriotic Midi Tank Dress 5-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b08t5pvnsc,BesserBay Girl's Ruffle Sleeves Tie-Waist Maxi Dress with Pockets 3-12 Years, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Girls",224.61325584949765,10.575597513449779
amazon.com,840,21,6,b08tw9w524,BesserBay Mens 4th of July American Flag Aloha Shirt Patriotic Button Down Hawaiian Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Men",449.2265116989953,17.925429767639326
amazon.com,840,21,6,b088bktbgx,BesserBay Mens 4th of July American Flag Aloha Shirt Patriotic Button Down Hawaiian Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Men",224.61325584949765,10.338555912032017
amazon.com,840,21,6,b088bfvy6b,BesserBay Mens 4th of July American Flag Aloha Shirt Patriotic Button Down Hawaiian Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Men",673.839767548493,26.783466173503115
amazon.com,840,21,6,b08twbryf1,BesserBay Mens 4th of July American Flag Aloha Shirt Patriotic Button Down Hawaiian Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Men",449.2265116989953,16.52298960815767
amazon.com,840,21,6,b088bkg77s,BesserBay Mens 4th of July American Flag Aloha Shirt Patriotic Button Down Hawaiian Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Men",673.839767548493,26.09902352440201
amazon.com,840,21,6,b08twbyfzy,BesserBay Mens 4th of July American Flag Aloha Shirt Patriotic Button Down Hawaiian Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Men",224.61325584949765,8.261494804078835
amazon.com,840,21,6,b088b3y5yt,BesserBay Mens 4th of July American Flag Aloha Shirt Patriotic Button Down Hawaiian Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Men",224.61325584949765,8.261494804078835
amazon.com,840,21,6,b088bm6nm2,BesserBay Mens 4th of July American Flag Aloha Shirt Patriotic Button Down Hawaiian Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Men",224.61325584949765,8.261494804078835
amazon.com,840,21,6,b088bgs64q,BesserBay Mens 4th of July American Flag Aloha Shirt Patriotic Button Down Hawaiian Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Men",224.61325584949765,9.543314762161978
amazon.com,840,21,6,b07mtwynsr,BesserBay Mens 4th of July American Flag Aloha Shirt Patriotic Button Down Hawaiian Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Men",299.48434113266353,12.791365456756145
amazon.com,840,21,6,b088b5hr8n,BesserBay Mens 4th of July American Flag Aloha Shirt Patriotic Button Down Hawaiian Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Men",449.2265116989953,18.09105670642125
amazon.com,840,21,6,b07qnphh3q,BesserBay Women's UV Sun Protection 1/4 Zip Long Sleeve Rash Guard Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",449.2265116989953,41.618618931762924
amazon.com,840,21,6,b08sqn7n85,BesserBay Women's UV Sun Protection 1/4 Zip Long Sleeve Rash Guard Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,17.328729767748964
amazon.com,840,21,6,b083sdcfl5,BesserBay Women's Long Sleeve Rash Guard Sun Protection UPF 50+ Print Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,19.88304187435427
amazon.com,840,21,6,b07qg9mkz1,BesserBay Women's Short Sleeve Rashguard UPF 50+ Swimming Shirt Surf Top Swimwear, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",449.2265116989953,35.92682448193568
amazon.com,840,21,6,b083s8vtcs,BesserBay Women's Long Sleeve Rash Guard Sun Protection UPF 50+ Print Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",524.0975969821612,42.231050145267744
amazon.com,840,21,6,b07qf7lmlj,BesserBay Women's Short Sleeve Rashguard UPF 50+ Swimming Shirt Surf Top Swimwear, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,17.328729767748964
amazon.com,840,21,6,b083scfxdq,BesserBay Women's Zipper Hooded Rash Guard Shirt Coverups Dress UPF 50+ with Pocket, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,17.328729767748964
amazon.com,840,21,6,b08sqrlldg,BesserBay Women's UV Sun Protection Zip Long Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",449.2265116989953,40.588135813052304
amazon.com,840,21,6,b083sdtqy6,BesserBay Women's Long Sleeve Rash Guard Sun Protection UPF 50+ Print Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,17.328729767748964
amazon.com,840,21,6,b07n19jx37,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",299.48434113266353,31.45820212727859
amazon.com,840,21,6,b07qs1fmkx,BesserBay Women's UV Sun Protection 1/4 Zip Long Sleeve Rash Guard Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,23.375720877155484
amazon.com,840,21,6,b07qd49zmm,BesserBay Women's UV Sun Protection Zip Long Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",449.2265116989953,35.76268790424463
amazon.com,840,21,6,b08rdl8grw,BesserBay Women's Long Sleeve Rash Guard Sun Protection UPF 50+ Print Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,17.328729767748964
amazon.com,840,21,6,b08rdklr9r,BesserBay Women's Long Sleeve Rash Guard Sun Protection UPF 50+ Print Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",299.48434113266353,24.61116793780423
amazon.com,840,21,6,b08sqdjq7y,BesserBay Women's UV Sun Protection Zip Long Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",299.48434113266353,25.433689696624644
amazon.com,840,21,6,b07x2gpcqv,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",524.0975969821612,43.16542373204112
amazon.com,840,21,6,b08rdlc6my,BesserBay Women's Long Sleeve Rash Guard Sun Protection UPF 50+ Print Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",299.48434113266353,24.41063923918874
amazon.com,840,21,6,b07qf7jv35,BesserBay Women's Short Sleeve Rashguard UPF 50+ Swimming Shirt Surf Top Swimwear, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",449.2265116989953,37.97333235371101
amazon.com,840,21,6,b07qnpglyy,BesserBay Women's UV Sun Protection 1/4 Zip Long Sleeve Rash Guard Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,18.370561551950384
amazon.com,840,21,6,b07qg6wnls,BesserBay Women's Short Sleeve Rashguard UPF 50+ Swimming Shirt Surf Top Swimwear, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,18.871382115159545
amazon.com,840,21,6,b07rt8dfps,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",449.2265116989953,34.65745953549793
amazon.com,840,21,6,b07rdhky6n,BesserBay Women's UV Sun Protection Zip Long Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,19.53918650524237
amazon.com,840,21,6,b07rwsn3z4,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",299.48434113266353,25.139983142412323
amazon.com,840,21,6,b08sr3xdrd,BesserBay Women's UV Sun Protection Zip Long Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,19.53918650524237
amazon.com,840,21,6,b07qqxmc5w,BesserBay Women's UV Sun Protection 1/4 Zip Long Sleeve Rash Guard Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",449.2265116989953,37.34666791886023
amazon.com,840,21,6,b08sq11j5m,BesserBay Women's UV Sun Protection 1/4 Zip Long Sleeve Rash Guard Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,20.740118239883735
amazon.com,840,21,6,b083sbzm7j,BesserBay Women's Zipper Hooded Rash Guard Shirt Coverups Dress UPF 50+ with Pocket, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",973.3241086811565,73.07962766808436
amazon.com,840,21,6,b083scfh3z,BesserBay Women's Zipper Hooded Rash Guard Shirt Coverups Dress UPF 50+ with Pocket, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,17.328729767748964
amazon.com,840,21,6,b07x1h1crx,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",524.0975969821612,40.43370279141425
amazon.com,840,21,6,b07qg67qkt,BesserBay Women's UV Sun Protection Zip Long Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",299.48434113266353,23.104973023665284
amazon.com,840,21,6,b08v1qq1t2,BesserBay Women's Zipper Hooded Rash Guard Shirt Coverups Dress UPF 50+ with Pocket, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,22.19431702036355
amazon.com,840,21,6,b07rwsn8pn,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",299.48434113266353,24.677246296855138
amazon.com,840,21,6,b07n19v39g,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",299.48434113266353,23.104973023665284
amazon.com,840,21,6,b07qs2b3gd,BesserBay Women's UV Sun Protection 1/4 Zip Long Sleeve Rash Guard Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",524.0975969821612,43.46735704127735
amazon.com,840,21,6,b07x6l6gq1,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,17.328729767748964
amazon.com,840,21,6,b07qb6141n,BesserBay Women's UV Sun Protection Zip Long Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",598.9686822653271,49.15722169732178
amazon.com,840,21,6,b08ryknlzy,BesserBay Women's UV Sun Protection 1/4 Zip Long Sleeve Rash Guard Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",449.2265116989953,40.30330586997636
amazon.com,840,21,6,b08sr66k5c,BesserBay Women's UV Sun Protection 1/4 Zip Long Sleeve Rash Guard Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,17.328729767748964
amazon.com,840,21,6,b07qs11hx1,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",299.48434113266353,26.040696882902914
amazon.com,840,21,6,b07qc5rf25,BesserBay Women's UV Sun Protection Zip Long Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",299.48434113266353,24.57861084866089
amazon.com,840,21,6,b07qss1hny,BesserBay Women's UV Sun Protection 1/4 Zip Long Sleeve Rash Guard Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,18.966482300622612
amazon.com,840,21,6,b07rwghbpf,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",449.2265116989953,34.65745953549793
amazon.com,840,21,6,b07qmr3jjz,BesserBay Women's UV Sun Protection 1/4 Zip Long Sleeve Rash Guard Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,18.233287427764992
amazon.com,840,21,6,b08sr3nx4t,BesserBay Women's UV Sun Protection Zip Long Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,17.328729767748964
amazon.com,840,21,6,b07n18s5bw,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",299.48434113266353,24.628230906605122
amazon.com,840,21,6,b08rdm7z4r,BesserBay Women's Long Sleeve Rash Guard Sun Protection UPF 50+ Print Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,17.328729767748964
amazon.com,840,21,6,b08sqp3wzr,BesserBay Women's UV Sun Protection Zip Long Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,17.328729767748964
amazon.com,840,21,6,b07x3dxdpc,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",973.3241086811565,74.74256262668915
amazon.com,840,21,6,b07n199fdb,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,17.328729767748964
amazon.com,840,21,6,b07qg7b9f3,BesserBay Women's Short Sleeve Rashguard UPF 50+ Swimming Shirt Surf Top Swimwear, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,19.11617270600309
amazon.com,840,21,6,b08sr66v2d,BesserBay Women's UV Sun Protection 1/4 Zip Long Sleeve Rash Guard Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,18.893986258593657
amazon.com,840,21,6,b08sqd73yn,BesserBay Women's UV Sun Protection 1/4 Zip Long Sleeve Rash Guard Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",449.2265116989953,40.715756576777814
amazon.com,840,21,6,b085c7zbxc,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,17.328729767748964
amazon.com,840,21,6,b08rdkk5pz,BesserBay Women's Long Sleeve Rash Guard Sun Protection UPF 50+ Print Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,17.328729767748964
amazon.com,840,21,6,b07n19qllg,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",1048.1951939643225,78.11299680369541
amazon.com,840,21,6,b08sr3l3jj,BesserBay Women's UV Sun Protection 1/4 Zip Long Sleeve Rash Guard Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,19.358183621481032
amazon.com,840,21,6,b08z6trrn1,BesserBay Women's UV Sun Protection 1/4 Zip Long Sleeve Rash Guard Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,23.497109538241794
amazon.com,840,21,6,b08rykvdqw,BesserBay Women's UV Sun Protection 1/4 Zip Long Sleeve Rash Guard Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",299.48434113266353,24.147435253163287
amazon.com,840,21,6,b08v1lzfrj,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,17.328729767748964
amazon.com,840,21,6,b07n15ltpb,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",374.35542641582947,32.49858035458996
amazon.com,840,21,6,b08tzvk92z,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,17.328729767748964
amazon.com,840,21,6,b08ryk3kqr,BesserBay Women's UV Sun Protection 1/4 Zip Long Sleeve Rash Guard Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,19.47962517285159
amazon.com,840,21,6,b08tzqvqkk,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,17.328729767748964
amazon.com,840,21,6,b08spy9p2z,BesserBay Women's UV Sun Protection Zip Long Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",299.48434113266353,23.725969399156842
amazon.com,840,21,6,b08sq58sz9,BesserBay Women's UV Sun Protection Zip Long Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,19.44390012863872
amazon.com,840,21,6,b07qs24q4k,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,17.328729767748964
amazon.com,840,21,6,b08v1fk9qs,BesserBay Women's UV Sun Protection 1/4 Zip Short Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",299.48434113266353,27.625893800350926
amazon.com,840,21,6,b08sq6sd33,BesserBay Women's UV Sun Protection 1/4 Zip Long Sleeve Rash Guard Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",673.839767548493,62.86461315017341
amazon.com,840,21,6,b08sqbv8l8,BesserBay Women's UV Sun Protection Zip Long Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,19.53918650524237
amazon.com,840,21,6,b08sq2t9tx,BesserBay Women's UV Sun Protection Zip Long Sleeve Rash Guard Swimsuit Top, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,17.328729767748964
amazon.com,840,21,6,b08z7pmlf6,BesserBay Women's UV Sun Protection 1/4 Zip Long Sleeve Rash Guard Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",449.2265116989953,36.3361037394982
amazon.com,840,21,6,b08sqpvvsz,BesserBay Women's UV Sun Protection 1/4 Zip Long Sleeve Rash Guard Swim Shirt, Besserbay,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",224.61325584949765,32.14917460503698
